,Type,timestamp,posX,posY,receivedPosX,receivedPosY,isForwardPass,isSucceeded,receiverId,playerId,receiverTime
663,Pass,2024-10-15 18:12:03.097,99.57,43.35,95.72,51.56,0.0,1.0,97308.0,97307,2024-10-15 18:12:03.183000
664,Pass,2024-10-15 18:12:07.583,95.23,51.75,89.78,52.39,1.0,1.0,97315.0,97308,2024-10-15 18:12:14.384000
665,Shot,2024-10-15 18:12:17.586,80.06,61.29,,,,,0.0,97315,0
666,TacklesAndInterceptions,2024-10-15 18:12:19.186,69.24,34.04,,,,,0.0,97330,0
667,Pass,2024-10-15 18:12:19.410,99.26,40.61,69.26,34.38,1.0,0.0,0.0,97306,0
668,Pass,2024-10-15 18:12:21.424,70.03,34.14,77.33,39.4,1.0,1.0,97332.0,97330,2024-10-15 18:12:21.583000
669,Pass,2024-10-15 18:12:23.791,77.42,39.06,104.15,28.19,1.0,0.0,0.0,97332,0
670,Pass,2024-10-15 18:12:48.987,101.54,35.44,100.3,13.95,0.0,1.0,97319.0,97306,2024-10-15 18:12:49.187000
671,Pass,2024-10-15 18:12:54.302,87.58,7.44,56.48,13.31,1.0,0.0,0.0,97319,0
672,TacklesAndInterceptions,2024-10-15 18:12:54.184,56.14,12.35,,,,,0.0,97329,0
673,Pass,2024-10-15 18:12:58.983,63.92,20.53,74.55,22.25,1.0,1.0,97332.0,97329,2024-10-15 18:12:58.983000
674,TacklesAndInterceptions,2024-10-15 18:13:00.784,89.61,25.28,,,,,0.0,97306,0
675,Pass,2024-10-15 18:13:02.390,72.25,27.41,89.77,25.4,1.0,0.0,0.0,97332,0
676,Pass,2024-10-15 18:13:09.103,93.2,32.97,91.94,51.26,0.0,1.0,97308.0,97306,2024-10-15 18:13:09.183000
677,Pass,2024-10-15 18:13:12.327,88.81,55.47,64.41,61.83,1.0,1.0,97315.0,97308,2024-10-15 18:13:12.383000
678,Pass,2024-10-15 18:13:16.183,61.89,58.54,54.59,58.2,1.0,0.0,0.0,97315,0
679,TacklesAndInterceptions,2024-10-15 18:13:14.991,53.29,57.55,,,,,0.0,97337,0
680,Pass,2024-10-15 18:13:17.183,60.47,61.93,67.44,62.35,1.0,0.0,0.0,97337,0
681,TacklesAndInterceptions,2024-10-15 18:13:17.183,67.03,63.26,,,,,0.0,97307,0
682,Pass,2024-10-15 18:13:19.789,69.15,66.45,69.45,69.89,0.0,0.0,0.0,97343,0
683,Pass,2024-10-15 18:13:39.588,76.38,66.74,74.07,69.08,1.0,0.0,0.0,97307,0
684,Pass,2024-10-15 18:13:42.785,66.45,67.25,54.06,53.16,0.0,1.0,97344.0,97342,2024-10-15 18:13:42.785000
685,Pass,2024-10-15 18:13:48.387,54.5,33.43,65.63,15.24,0.0,1.0,97339.0,97344,2024-10-15 18:13:48.387000
686,Pass,2024-10-15 18:13:49.983,64.86,16.57,51.96,16.14,0.0,1.0,97329.0,97339,2024-10-15 18:13:50.186000
687,Pass,2024-10-15 18:13:51.789,51.67,17.42,54.89,32.38,0.0,1.0,97332.0,97329,2024-10-15 18:13:52.004000
688,Pass,2024-10-15 18:13:55.928,49.71,28.81,36.23,37.26,0.0,1.0,97344.0,97332,2024-10-15 18:13:55.984000
689,Pass,2024-10-15 18:13:56.587,35.38,34.54,36.17,43.26,0.0,1.0,97337.0,97344,2024-10-15 18:13:56.587000
690,Pass,2024-10-15 18:14:00.384,34.9,43.49,42.54,20.23,0.0,0.0,0.0,97337,0
691,TacklesAndInterceptions,2024-10-15 18:14:00.384,43.25,20.38,,,,,0.0,97314,0
692,TacklesAndInterceptions,2024-10-15 18:14:04.783,29.85,49.01,,,,,0.0,97342,0
693,Pass,2024-10-15 18:14:04.993,37.43,24.96,31.4,48.99,0.0,0.0,0.0,97314,0
694,Pass,2024-10-15 18:14:11.983,58.2,46.87,71.97,57.67,1.0,1.0,97343.0,97342,2024-10-15 18:14:11.983000
695,Pass,2024-10-15 18:14:23.184,92.6,48.93,83.96,48.58,1.0,1.0,97311.0,97307,2024-10-15 18:14:23.184000
696,TacklesAndInterceptions,2024-10-15 18:16:10.784,63.51,49.91,,,,,0.0,97313,0
697,Pass,2024-10-15 18:16:10.784,61.11,47.36,65.04,48.16,1.0,0.0,0.0,97343,0
698,Pass,2024-10-15 18:17:16.619,63.51,49.91,45.78,56.09,1.0,1.0,97311.0,97313,2024-10-15 18:17:16.786000
699,Pass,2024-10-15 18:18:32.585,46.06,55.97,45.82,57.18,0.0,1.0,97315.0,97311,2024-10-15 18:18:32.585000
700,Pass,2024-10-15 18:22:13.068,48.82,12.43,42.64,24.17,0.0,1.0,97337.0,97336,2024-10-15 18:22:13.267000
701,Pass,2024-10-15 18:22:17.201,46.86,32.19,65.64,51.94,0.0,0.0,0.0,97337,0
702,Pass,2024-10-15 18:22:18.964,68.57,54.72,65.12,69.21,0.0,0.0,0.0,97343,0
703,Pass,2024-10-15 18:22:39.671,63.61,61.84,57.51,69.15,0.0,0.0,0.0,97307,0
704,Pass,2024-10-15 18:23:10.470,52.07,66.27,54.18,70.52,0.0,0.0,0.0,97337,0
705,Pass,2024-10-15 18:23:19.270,53.02,66.86,45.16,69.1,1.0,0.0,0.0,97313,0
706,Pass,2024-10-15 18:23:43.269,67.98,67.45,70.52,58.49,0.0,1.0,97341.0,97343,2024-10-15 18:23:43.467000
707,Pass,2024-10-15 18:23:46.667,72.08,59.16,68.53,55.02,0.0,0.0,0.0,97341,0
708,TacklesAndInterceptions,2024-10-15 18:23:49.071,87.71,58.43,,,,,0.0,97307,0
709,Pass,2024-10-15 18:23:49.337,74.45,58.15,89.29,59.44,1.0,0.0,0.0,97332,0
710,Pass,2024-10-15 18:23:58.655,86.54,62.41,67.1,63.37,1.0,1.0,97315.0,97307,2024-10-15 18:23:58.671000
711,Pass,2024-10-15 18:24:04.341,68.37,54.58,77.21,31.44,0.0,1.0,97319.0,97315,2024-10-15 18:24:04.467000
712,Pass,2024-10-15 18:24:06.668,77.34,30.74,78.27,47.52,0.0,1.0,97308.0,97319,2024-10-15 18:24:06.867000
713,Pass,2024-10-15 18:24:09.470,74.0,42.72,68.26,46.94,1.0,1.0,97312.0,97308,2024-10-15 18:24:09.667000
714,Pass,2024-10-15 18:24:12.951,67.81,47.49,62.09,67.94,0.0,1.0,97307.0,97312,2024-10-15 18:24:13.068000
715,Pass,2024-10-15 18:24:20.453,48.87,64.92,40.51,44.6,0.0,1.0,97330.0,97341,2024-10-15 18:24:20.480000
716,Pass,2024-10-15 18:24:26.346,43.15,33.97,41.89,15.24,0.0,0.0,0.0,97330,0
717,Pass,2024-10-15 18:24:28.561,39.98,15.81,60.5,-1.18,0.0,0.0,0.0,97311,0
718,Pass,2024-10-15 18:24:58.069,57.81,0.45,70.26,8.52,1.0,0.0,0.0,97329,0
719,TacklesAndInterceptions,2024-10-15 18:24:57.868,70.91,7.64,,,,,0.0,97319,0
720,Pass,2024-10-15 18:24:58.467,70.91,7.64,69.92,6.77,1.0,1.0,97310.0,97319,2024-10-15 18:24:58.672000
721,Pass,2024-10-15 18:25:06.269,59.66,5.67,41.25,36.24,0.0,1.0,97315.0,97310,2024-10-15 18:25:06.269000
722,Pass,2024-10-15 18:25:11.868,35.67,40.06,25.93,22.67,0.0,0.0,0.0,97315,0
723,TacklesAndInterceptions,2024-10-15 18:25:11.868,24.94,23.69,,,,,0.0,97329,0
724,Pass,2024-10-15 18:25:14.868,39.81,20.53,33.72,21.77,0.0,1.0,97330.0,97329,2024-10-15 18:25:14.868000
725,Pass,2024-10-15 18:25:17.068,35.51,16.43,32.17,14.24,0.0,1.0,97339.0,97330,2024-10-15 18:25:17.068000
726,Pass,2024-10-15 18:25:20.420,32.17,13.49,5.26,34.27,0.0,1.0,97325.0,97339,2024-10-15 18:25:20.471000
727,Pass,2024-10-15 18:25:25.102,3.95,34.85,30.85,63.57,0.0,1.0,97326.0,97325,2024-10-15 18:25:25.275000
728,Pass,2024-10-15 18:25:26.468,29.26,63.99,22.28,58.42,0.0,1.0,97337.0,97326,2024-10-15 18:25:26.667000
729,Pass,2024-10-15 18:25:34.465,23.09,59.43,40.08,52.91,1.0,1.0,97333.0,97337,2024-10-15 18:25:34.469000
730,Pass,2024-10-15 18:25:35.067,40.97,54.37,36.18,54.12,0.0,0.0,0.0,97333,0
731,TacklesAndInterceptions,2024-10-15 18:25:35.067,36.62,55.69,,,,,0.0,97307,0
732,Pass,2024-10-15 18:25:38.274,31.71,50.58,30.26,45.73,0.0,1.0,97312.0,97307,2024-10-15 18:25:38.467000
733,Pass,2024-10-15 18:25:41.076,30.08,44.42,34.87,37.72,0.0,1.0,97311.0,97312,2024-10-15 18:25:41.076000
734,Pass,2024-10-15 18:25:44.469,40.4,44.08,47.25,42.87,0.0,0.0,0.0,97311,0
735,Pass,2024-10-15 18:25:50.527,49.15,27.69,34.35,4.28,0.0,1.0,97310.0,97319,2024-10-15 18:25:50.677000
736,Pass,2024-10-15 18:25:57.279,16.51,0.12,17.67,-3.22,0.0,0.0,0.0,97310,0
737,TacklesAndInterceptions,2024-10-15 18:26:00.868,17.92,0.03,,,,,0.0,97329,0
738,Pass,2024-10-15 18:26:03.269,18.7,0.32,35.99,6.53,1.0,1.0,97333.0,97329,2024-10-15 18:26:03.269000
739,Pass,2024-10-15 18:26:05.668,36.88,6.19,37.25,14.31,0.0,0.0,0.0,97333,0
740,Pass,2024-10-15 18:26:14.270,23.39,40.5,52.06,17.85,1.0,1.0,97333.0,97326,2024-10-15 18:26:14.270000
741,Pass,2024-10-15 18:26:18.873,52.93,16.56,76.41,-1.12,1.0,0.0,0.0,97333,0
742,Pass,2024-10-15 18:26:33.270,71.92,0.55,62.04,5.1,1.0,1.0,97312.0,97310,2024-10-15 18:26:33.470000
743,Pass,2024-10-15 18:26:36.667,63.56,6.05,58.33,0.29,0.0,1.0,97314.0,97312,2024-10-15 18:26:40.874000
744,Pass,2024-10-15 18:26:45.072,61.61,3.27,64.44,8.2,0.0,0.0,0.0,97339,0
745,TacklesAndInterceptions,2024-10-15 18:26:45.072,63.88,7.44,,,,,0.0,97311,0
746,Pass,2024-10-15 18:26:47.276,63.88,8.31,72.14,27.37,0.0,1.0,97308.0,97311,2024-10-15 18:26:47.467000
747,Pass,2024-10-15 18:26:51.552,67.92,33.5,46.11,53.07,1.0,1.0,97315.0,97308,2024-10-15 18:26:51.672000
748,Pass,2024-10-15 18:26:54.868,40.61,55.08,46.27,52.28,0.0,0.0,0.0,97315,0
749,TacklesAndInterceptions,2024-10-15 18:26:54.868,40.66,52.99,,,,,0.0,97343,0
750,TacklesAndInterceptions,2024-10-15 18:27:00.481,57.55,43.49,,,,,0.0,97315,0
751,Pass,2024-10-15 18:27:00.481,54.7,43.33,57.78,43.39,1.0,0.0,0.0,97343,0
752,Pass,2024-10-15 18:27:01.269,57.55,43.49,62.91,42.22,0.0,1.0,97312.0,97315,2024-10-15 18:27:01.468000
753,Pass,2024-10-15 18:27:04.472,62.15,42.07,46.36,51.25,1.0,1.0,97313.0,97312,2024-10-15 18:27:04.472000
754,TacklesAndInterceptions,2024-10-15 18:27:07.071,45.46,41.81,,,,,0.0,97330,0
755,Pass,2024-10-15 18:27:07.071,46.84,46.29,43.22,40.18,0.0,0.0,0.0,97313,0
756,Pass,2024-10-15 18:27:08.268,45.46,41.81,36.08,30.16,0.0,1.0,97329.0,97330,2024-10-15 18:27:08.467000
757,Pass,2024-10-15 18:27:13.472,37.74,38.57,30.46,49.21,0.0,1.0,97326.0,97329,2024-10-15 18:27:13.667000
758,Pass,2024-10-15 18:27:16.624,30.39,49.5,10.66,36.18,0.0,1.0,97325.0,97326,2024-10-15 18:27:16.667000
759,Pass,2024-10-15 18:27:25.989,11.22,38.93,65.54,58.62,1.0,0.0,0.0,97325,0
760,TacklesAndInterceptions,2024-10-15 18:27:25.874,65.18,58.2,,,,,0.0,97308,0
761,Pass,2024-10-15 18:27:28.268,62.83,65.62,58.52,65.96,1.0,0.0,0.0,97308,0
762,Pass,2024-10-15 18:27:29.470,57.93,65.33,60.42,70.17,0.0,0.0,0.0,97332,0
763,Pass,2024-10-15 18:27:35.067,88.92,61.72,92.23,49.5,0.0,1.0,97333.0,97332,2024-10-15 18:27:35.267000
764,Pass,2024-10-15 18:27:38.830,91.22,48.69,97.17,69.44,0.0,0.0,0.0,97333,0
765,Pass,2024-10-15 18:28:06.672,83.38,60.83,86.85,62.56,1.0,1.0,97332.0,97343,2024-10-15 18:28:06.871000
766,Pass,2024-10-15 18:28:14.929,86.48,62.2,88.27,25.35,0.0,0.0,0.0,97332,0
767,TacklesAndInterceptions,2024-10-15 18:28:14.676,89.32,25.24,,,,,0.0,97319,0
768,Pass,2024-10-15 18:28:18.805,78.16,20.65,47.94,28.83,1.0,0.0,0.0,97319,0
769,TacklesAndInterceptions,2024-10-15 18:28:18.671,46.2,26.58,,,,,0.0,97344,0
770,Pass,2024-10-15 18:28:20.068,46.09,26.6,52.22,37.37,0.0,1.0,97332.0,97344,2024-10-15 18:28:20.271000
771,Pass,2024-10-15 18:28:22.467,49.55,38.4,35.86,38.17,0.0,1.0,97337.0,97332,2024-10-15 18:28:22.467000
772,Pass,2024-10-15 18:28:26.007,40.66,42.43,53.05,53.72,1.0,1.0,97343.0,97337,2024-10-15 18:28:26.067000
773,Pass,2024-10-15 18:28:34.713,43.48,53.43,9.39,40.01,0.0,1.0,97325.0,97343,2024-10-15 18:28:34.869000
774,Pass,2024-10-15 18:28:36.872,9.61,40.75,18.02,18.67,0.0,1.0,97344.0,97325,2024-10-15 18:28:37.067000
775,Pass,2024-10-15 18:28:46.042,35.79,23.06,84.17,54.65,1.0,1.0,97343.0,97344,2024-10-15 18:28:46.068000
776,Pass,2024-10-15 18:28:49.668,87.44,44.92,89.29,43.13,1.0,1.0,97332.0,97343,2024-10-15 18:28:49.668000
777,Pass,2024-10-15 18:28:53.279,91.77,44.95,54.23,50.58,0.0,1.0,97326.0,97332,2024-10-15 18:28:53.279000
778,Pass,2024-10-15 18:28:58.668,59.21,49.99,62.89,58.26,0.0,1.0,97330.0,97326,2024-10-15 18:28:58.668000
779,Pass,2024-10-15 18:29:00.396,62.91,57.87,51.96,50.5,0.0,1.0,97337.0,97330,2024-10-15 18:29:00.478000
780,TacklesAndInterceptions,2024-10-15 18:29:05.068,58.65,43.74,,,,,0.0,97323,0
781,Pass,2024-10-15 18:29:11.067,56.8,44.87,43.99,34.67,0.0,1.0,97344.0,97337,2024-10-15 18:29:11.067000
782,Pass,2024-10-15 18:29:13.669,43.5,32.87,46.72,11.14,0.0,1.0,97329.0,97344,2024-10-15 18:29:13.867000
783,TacklesAndInterceptions,2024-10-15 18:29:20.068,42.95,4.07,,,,,0.0,97312,0
784,Pass,2024-10-15 18:29:20.179,46.48,12.75,44.72,3.61,0.0,0.0,0.0,97329,0
785,Pass,2024-10-15 18:29:25.113,43.8,2.53,30.13,3.2,1.0,1.0,97313.0,97312,2024-10-15 18:29:25.275000
786,Pass,2024-10-15 18:29:29.668,29.02,2.8,2.23,28.54,1.0,0.0,0.0,97313,0
787,Pass,2024-10-15 18:29:33.475,1.64,29.83,18.9,36.52,1.0,1.0,97332.0,97325,2024-10-15 18:29:33.475000
788,Pass,2024-10-15 18:29:36.846,18.42,36.11,53.63,65.99,1.0,1.0,97343.0,97332,2024-10-15 18:29:36.872000
789,Pass,2024-10-15 18:29:42.269,61.59,64.41,76.55,64.41,1.0,0.0,0.0,97343,0
790,TacklesAndInterceptions,2024-10-15 18:29:42.269,74.8,63.17,,,,,0.0,97307,0
791,Pass,2024-10-15 18:29:45.068,84.79,67.33,90.36,65.19,0.0,0.0,0.0,97307,0
792,Pass,2024-10-15 18:29:51.070,99.84,39.84,99.02,35.87,0.0,1.0,97307.0,97319,2024-10-15 18:29:51.273000
793,Pass,2024-10-15 18:29:53.069,99.18,36.21,97.19,33.12,0.0,1.0,97306.0,97307,2024-10-15 18:29:53.069000
794,Pass,2024-10-15 18:29:57.667,89.2,33.71,75.2,13.26,0.0,0.0,0.0,97306,0
795,TacklesAndInterceptions,2024-10-15 18:29:57.667,74.16,13.93,,,,,0.0,97329,0
796,TacklesAndInterceptions,2024-10-15 18:30:00.469,89.27,19.17,,,,,0.0,97319,0
797,Pass,2024-10-15 18:30:00.761,79.03,10.92,89.2,19.27,1.0,0.0,0.0,97329,0
798,Pass,2024-10-15 18:30:05.267,90.73,18.73,63.61,17.77,1.0,0.0,0.0,97319,0
799,TacklesAndInterceptions,2024-10-15 18:30:05.267,62.45,18.03,,,,,0.0,97344,0
800,Pass,2024-10-15 18:30:11.234,72.88,18.93,83.19,12.64,1.0,1.0,97335.0,97344,2024-10-15 18:30:11.267000
801,Pass,2024-10-15 18:30:37.413,84.21,9.21,102.54,40.42,0.0,0.0,0.0,97335,0
802,Pass,2024-10-15 18:30:48.675,101.86,38.08,100.59,44.53,0.0,1.0,97308.0,97306,2024-10-15 18:30:48.675000
803,Pass,2024-10-15 18:30:52.520,99.8,44.4,75.78,66.44,1.0,1.0,97312.0,97308,2024-10-15 18:30:52.672000
804,TacklesAndInterceptions,2024-10-15 18:30:53.474,79.84,63.31,,,,,0.0,97343,0
805,Pass,2024-10-15 18:30:54.268,75.08,66.34,79.37,64.22,0.0,0.0,0.0,97312,0
806,TacklesAndInterceptions,2024-10-15 18:30:59.867,80.26,54.08,,,,,0.0,97312,0
807,Pass,2024-10-15 18:31:00.669,74.49,53.43,81.32,54.36,1.0,0.0,0.0,97343,0
808,Pass,2024-10-15 18:31:08.227,80.69,54.27,31.39,10.76,1.0,1.0,97314.0,97312,2024-10-15 18:31:08.271000
809,Pass,2024-10-15 18:31:12.758,23.75,7.15,4.38,11.41,1.0,1.0,97313.0,97314,2024-10-15 18:31:12.872000
810,Pass,2024-10-15 18:31:20.072,8.92,12.42,10.39,18.76,0.0,0.0,0.0,97344,0
811,TacklesAndInterceptions,2024-10-15 18:31:20.072,10.86,19.06,,,,,0.0,97323,0
812,TacklesAndInterceptions,2024-10-15 18:31:21.468,8.74,12.71,,,,,0.0,97344,0
813,Pass,2024-10-15 18:31:21.468,10.8,19.0,8.4,12.72,0.0,0.0,0.0,97323,0
814,Pass,2024-10-15 18:31:24.868,7.73,12.78,8.46,35.93,0.0,1.0,97337.0,97344,2024-10-15 18:31:25.067000
815,Pass,2024-10-15 18:31:31.841,11.74,52.91,33.36,69.17,1.0,0.0,0.0,97337,0
816,Pass,2024-10-15 18:31:35.671,33.37,62.38,32.72,56.37,0.0,1.0,97332.0,97326,2024-10-15 18:31:35.868000
817,TacklesAndInterceptions,2024-10-15 18:31:37.272,41.08,48.27,,,,,0.0,97311,0
818,Pass,2024-10-15 18:31:37.272,31.19,57.72,41.56,48.57,1.0,0.0,0.0,97332,0
819,Pass,2024-10-15 18:31:41.469,49.84,54.68,55.9,54.67,0.0,0.0,0.0,97311,0
820,Pass,2024-10-15 18:31:46.697,59.39,32.29,73.8,33.62,1.0,1.0,97335.0,97339,2024-10-15 18:31:46.871000
821,Pass,2024-10-15 18:31:51.869,90.31,28.13,63.03,12.32,1.0,1.0,97310.0,97306,2024-10-15 18:31:51.869000
822,Pass,2024-10-15 18:31:55.757,58.06,10.28,28.88,33.72,1.0,0.0,0.0,97310,0
823,Pass,2024-10-15 18:32:00.289,33.47,32.27,31.62,17.95,0.0,1.0,97314.0,97312,2024-10-15 18:32:00.472000
824,Pass,2024-10-15 18:32:07.441,24.7,20.59,9.75,42.02,0.0,1.0,97315.0,97314,2024-10-15 18:32:07.471000
825,Pass,2024-10-15 18:32:08.897,5.68,43.14,-0.13,38.11,1.0,0.0,0.0,97315,0
826,Pass,2024-10-15 18:32:08.670,0.53,41.32,-1.56,37.08,0.0,0.0,0.0,97326,0
827,Pass,2024-10-15 18:33:07.868,100.45,35.38,100.12,43.47,0.0,1.0,97308.0,97306,2024-10-15 18:33:07.868000
828,Pass,2024-10-15 18:33:11.129,98.19,42.82,89.22,13.0,0.0,1.0,97319.0,97308,2024-10-15 18:33:11.270000
829,Pass,2024-10-15 18:33:13.951,85.24,12.31,62.8,8.24,1.0,1.0,97313.0,97319,2024-10-15 18:33:14.067000
830,Pass,2024-10-15 18:33:18.633,60.9,1.54,53.12,6.75,1.0,1.0,97310.0,97313,2024-10-15 18:33:20.671000
831,Pass,2024-10-15 18:33:20.671,52.25,4.49,57.4,11.63,0.0,1.0,97311.0,97310,2024-10-15 18:33:20.671000
832,Pass,2024-10-15 18:33:21.069,54.16,8.08,50.18,12.85,0.0,0.0,0.0,97311,0
833,Pass,2024-10-15 18:33:27.643,60.87,19.94,82.96,27.28,0.0,1.0,97306.0,97312,2024-10-15 18:33:27.669000
834,Pass,2024-10-15 18:33:30.867,84.24,27.01,76.99,15.07,0.0,1.0,97319.0,97306,2024-10-15 18:33:31.069000
835,Pass,2024-10-15 18:33:33.472,75.9,15.72,65.14,28.56,0.0,1.0,97312.0,97319,2024-10-15 18:33:33.472000
836,Pass,2024-10-15 18:33:37.267,62.29,22.7,55.5,2.93,0.0,1.0,97314.0,97312,2024-10-15 18:33:37.267000
837,Pass,2024-10-15 18:33:40.872,60.26,6.31,69.05,9.44,0.0,1.0,97319.0,97314,2024-10-15 18:33:41.068000
838,Pass,2024-10-15 18:33:49.092,85.96,21.14,95.05,27.62,0.0,1.0,97306.0,97311,2024-10-15 18:33:49.268000
839,Pass,2024-10-15 18:33:54.634,91.26,34.65,50.2,61.89,1.0,1.0,97315.0,97306,2024-10-15 18:33:54.671000
840,Pass,2024-10-15 18:33:58.509,44.52,59.24,33.52,57.04,1.0,0.0,0.0,97315,0
841,TacklesAndInterceptions,2024-10-15 18:33:58.469,33.45,53.26,,,,,0.0,97332,0
842,Pass,2024-10-15 18:34:01.079,28.72,65.06,28.0,49.25,0.0,1.0,97313.0,97323,2024-10-15 18:34:01.269000
843,Pass,2024-10-15 18:34:11.870,49.86,64.83,61.34,58.9,1.0,0.0,0.0,97343,0
844,TacklesAndInterceptions,2024-10-15 18:34:11.668,61.34,58.82,,,,,0.0,97308,0
845,Pass,2024-10-15 18:34:19.268,63.12,56.56,58.68,55.89,1.0,1.0,97312.0,97308,2024-10-15 18:34:19.472000
846,Pass,2024-10-15 18:34:23.469,58.32,52.75,58.56,56.09,0.0,1.0,97315.0,97312,2024-10-15 18:34:23.667000
847,Pass,2024-10-15 18:34:25.668,56.89,57.38,50.94,59.57,1.0,0.0,0.0,97315,0
848,TacklesAndInterceptions,2024-10-15 18:34:25.668,51.12,59.57,,,,,0.0,97326,0
849,Pass,2024-10-15 18:34:30.467,50.81,59.87,27.24,40.16,0.0,1.0,97325.0,97326,2024-10-15 18:34:30.467000
